"X1","X2","X3","X4","X5","X6","X7","Company","Year","page"
0.0469924812030075,0.0469924812030075,0.0601503759398496,0.415413533834587,0.171992481203008,0.0798872180451128,0.178571428571429,"UNITED OVERSEAS BANK LTD",2021,99
0.0676190476190476,0.060952380952381,0.060952380952381,0.367619047619048,0.214285714285714,0.107619047619048,0.120952380952381,"UNITED OVERSEAS BANK LTD",2021,100
0.0768398268398268,0.0616883116883117,0.0692640692640693,0.357142857142857,0.175324675324675,0.0768398268398268,0.182900432900433,"UNITED OVERSEAS BANK LTD",2021,101
0.0740354535974974,0.0813347236704901,0.059436913451512,0.300312825860271,0.190823774765381,0.0667361835245047,0.227320125130344,"UNITED OVERSEAS BANK LTD",2021,102
0.0417710944026734,0.0417710944026734,0.0534670008354219,0.515455304928989,0.141186299081036,0.0417710944026734,0.164578111946533,"UNITED OVERSEAS BANK LTD",2021,103
0.135176651305684,0.065284178187404,0.054531490015361,0.119047619047619,0.124423963133641,0.0706605222734255,0.430875576036866,"UNITED OVERSEAS BANK LTD",2021,104
0.0611015490533563,0.0430292598967298,0.0671256454388984,0.0490533562822719,0.205679862306368,0.0671256454388984,0.506884681583477,"UNITED OVERSEAS BANK LTD",2021,105
0.0501930501930502,0.0321750321750322,0.0411840411840412,0.0456885456885457,0.653796653796654,0.0637065637065637,0.113256113256113,"UNITED OVERSEAS BANK LTD",2021,106
0.0409993593850096,0.0320307495195388,0.0365150544522742,0.0320307495195388,0.713645099295323,0.0589365791159513,0.0858424087123639,"UNITED OVERSEAS BANK LTD",2021,107
0.0458952811893988,0.0413703943115708,0.0368455074337427,0.0368455074337427,0.688429217840983,0.0458952811893988,0.104718810601164,"UNITED OVERSEAS BANK LTD",2021,108
0.0425249169435216,0.0843853820598007,0.0471760797342193,0.0471760797342193,0.628571428571429,0.0611295681063123,0.0890365448504983,"UNITED OVERSEAS BANK LTD",2021,109
0.0358937544867193,0.136396267049533,0.04091888011486,0.0710696338837042,0.568557071069634,0.04091888011486,0.106245513280689,"UNITED OVERSEAS BANK LTD",2021,110
0.0482374768089054,0.0309214594928881,0.0352504638218924,0.282003710575139,0.459492888064317,0.0742115027829314,0.069882498453927,"UNITED OVERSEAS BANK LTD",2021,111
0.05320994794679,0.0370156159629844,0.0289184499710816,0.0410641989589358,0.705031810294968,0.0653556969346443,0.0694042799305957,"UNITED OVERSEAS BANK LTD",2021,112
0.076320939334638,0.0489236790606654,0.0626223091976517,0.0489236790606654,0.596868884540117,0.0489236790606654,0.117416829745597,"UNITED OVERSEAS BANK LTD",2021,113
0.0816326530612245,0.039161610590182,0.0854936569222284,0.0584666298952013,0.429123000551572,0.108659680088252,0.19746276889134,"UNITED OVERSEAS BANK LTD",2021,114
0.0435227854582693,0.0721966205837174,0.0650281618023553,0.0435227854582693,0.308755760368664,0.151049667178699,0.315924219150026,"UNITED OVERSEAS BANK LTD",2021,115
0.107816711590296,0.0889487870619946,0.0889487870619946,0.0512129380053908,0.283917340521114,0.0952380952380952,0.283917340521114,"UNITED OVERSEAS BANK LTD",2021,116
0.0366300366300366,0.0468864468864469,0.0366300366300366,0.0366300366300366,0.216117216117216,0.175091575091575,0.452014652014652,"UNITED OVERSEAS BANK LTD",2021,117
0.101665205959684,0.107800175284838,0.077125328659071,0.144609991235758,0.0985977212971078,0.0311130587204207,0.43908851884312,"UNITED OVERSEAS BANK LTD",2021,118
0.104267161410019,0.101669758812616,0.0393320964749536,0.125046382189239,0.0938775510204082,0.0393320964749536,0.496474953617811,"UNITED OVERSEAS BANK LTD",2021,119
0.101792943898207,0.08155002891845,0.0451127819548872,0.0370156159629844,0.150375939849624,0.0977443609022556,0.486408328513592,"UNITED OVERSEAS BANK LTD",2021,120
0.0686037126715093,0.0516545601291364,0.0573042776432607,0.0799031476997579,0.430185633575464,0.0799031476997579,0.232445520581114,"UNITED OVERSEAS BANK LTD",2021,121
0.0265512265512266,0.295238095238095,0.0608946608946609,0.0346320346320346,0.131601731601732,0.115440115440115,0.335642135642136,"UNITED OVERSEAS BANK LTD",2021,122
0.0447381799694967,0.135485510930351,0.0696492119979664,0.0269445856634469,0.156837824097611,0.123029994916116,0.443314692425013,"UNITED OVERSEAS BANK LTD",2021,123
0.0286448769739258,0.0286448769739258,0.0440690414983474,0.182886522218142,0.5813441057657,0.0492104296731546,0.085200146896805,"UNITED OVERSEAS BANK LTD",2021,124
0.0253968253968254,0.608730158730159,0.0281746031746032,0.0253968253968254,0.233730158730159,0.0226190476190476,0.0559523809523809,"UNITED OVERSEAS BANK LTD",2021,125
0.0228001425008906,0.60135375846099,0.0203063769148557,0.0178126113288208,0.252226576416103,0.0252939080869255,0.0602066262914143,"UNITED OVERSEAS BANK LTD",2021,126
0.0237401082882132,0.603915035401916,0.026655560183257,0.026655560183257,0.221990837151187,0.0295710120783007,0.0674718867138692,"UNITED OVERSEAS BANK LTD",2021,127
0.0308978553253362,0.074154852780807,0.0308978553253362,0.206470374409306,0.496546710287168,0.107233733187932,0.0537986186841149,"UNITED OVERSEAS BANK LTD",2021,128
0.0530738611233967,0.0283060592658116,0.0406899601946042,0.0314020344980097,0.64750110570544,0.121185316231756,0.0778416629809819,"UNITED OVERSEAS BANK LTD",2021,129
0.0311581422692534,0.333627278071722,0.0249853027630805,0.0229276895943563,0.438565549676661,0.101116990005879,0.0476190476190476,"UNITED OVERSEAS BANK LTD",2021,130
0.0427764326069411,0.0456012913640032,0.0201775625504439,0.0399515738498789,0.621872477804681,0.144471347861178,0.0851493139628733,"UNITED OVERSEAS BANK LTD",2021,131
0.166311300639659,0.15138592750533,0.166311300639659,0.121535181236674,0.106609808102345,0.15138592750533,0.136460554371002,"UNITED OVERSEAS BANK LTD",2021,132
0.131428571428571,0.111428571428571,0.101428571428571,0.121428571428571,0.321428571428571,0.0814285714285714,0.131428571428571,"UOL GROUP LIMITED",2015,2
0.166508987701041,0.206244087038789,0.087038789025544,0.0936613055818354,0.0737937559129612,0.0671712393566698,0.30558183538316,"UOL GROUP LIMITED",2015,3
0.162032598274209,0.0546500479386385,0.12176414189837,0.108341323106424,0.0949185043144775,0.155321188878236,0.302972195589645,"UOL GROUP LIMITED",2015,4
0.0752895752895753,0.156370656370656,0.0752895752895753,0.0752895752895753,0.257722007722008,0.19015444015444,0.16988416988417,"UOL GROUP LIMITED",2015,5
0.135714285714286,0.169047619047619,0.152380952380952,0.135714285714286,0.135714285714286,0.135714285714286,0.135714285714286,"UOL GROUP LIMITED",2015,6
0.159663865546218,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,"UOL GROUP LIMITED",2015,7
0.0568513119533528,0.184402332361516,0.0925655976676385,0.220116618075802,0.097667638483965,0.0925655976676385,0.255830903790087,"UOL GROUP LIMITED",2015,8
0.0938775510204082,0.143877551020408,0.151020408163265,0.186734693877551,0.0724489795918367,0.108163265306122,0.243877551020408,"UOL GROUP LIMITED",2015,9
0.0860585197934596,0.230636833046472,0.122203098106713,0.218588640275387,0.134251290877797,0.0860585197934596,0.122203098106713,"UOL GROUP LIMITED",2015,10
0.0830903790087464,0.144314868804665,0.144314868804665,0.246355685131195,0.123906705539359,0.0728862973760933,0.185131195335277,"UOL GROUP LIMITED",2015,11
0.0643863179074447,0.458752515090543,0.0643863179074447,0.212273641851107,0.0643863179074447,0.0503018108651912,0.0855130784708249,"UOL GROUP LIMITED",2015,12
0.158834586466165,0.0667293233082707,0.165413533834586,0.12593984962406,0.0864661654135338,0.18515037593985,0.211466165413534,"UOL GROUP LIMITED",2015,13
0.330305532617671,0.151114781172585,0.11065235342692,0.0759702725020644,0.0644095788604459,0.0875309661436829,0.180016515276631,"UOL GROUP LIMITED",2015,14
0.141114982578397,0.0557491289198606,0.0801393728222996,0.281358885017422,0.0801393728222996,0.287456445993031,0.0740418118466899,"UOL GROUP LIMITED",2015,15
0.150762281197064,0.0400903444381705,0.237718802936194,0.107284020327499,0.0954263128176172,0.28910220214568,0.0796160361377753,"UOL GROUP LIMITED",2015,16
0.0504619758351102,0.0753375977256574,0.0405117270788913,0.110163468372424,0.125088841506752,0.488272921108742,0.110163468372424,"UOL GROUP LIMITED",2015,17
0.0544522741832159,0.0634208840486867,0.045483664317745,0.0723894939141576,0.0634208840486867,0.610506085842409,0.0903267136450993,"UOL GROUP LIMITED",2015,18
0.0768472906403941,0.104433497536946,0.0561576354679803,0.12512315270936,0.145812807881773,0.380295566502463,0.111330049261084,"UOL GROUP LIMITED",2015,19
0.0397515527950311,0.0440993788819876,0.0658385093167702,0.0745341614906832,0.118012422360248,0.604968944099379,0.0527950310559006,"UOL GROUP LIMITED",2015,20
0.173974540311174,0.159123055162659,0.129420084865629,0.0799151343705799,0.104667609618105,0.178925035360679,0.173974540311174,"UOL GROUP LIMITED",2015,21
0.096542726679713,0.165035877364645,0.114807566862361,0.0600130463144162,0.260926288323549,0.215264187866928,0.0874103065883888,"UOL GROUP LIMITED",2015,22
0.0642479213907785,0.106575963718821,0.164777021919879,0.122448979591837,0.27588813303099,0.159486016628874,0.106575963718821,"UOL GROUP LIMITED",2015,23
0.0755608028335301,0.100354191263282,0.0672963400236127,0.0920897284533648,0.149940968122786,0.224321133412042,0.290436835891381,"UOL GROUP LIMITED",2015,24
0.121065375302663,0.121065375302663,0.154963680387409,0.138014527845036,0.121065375302663,0.138014527845036,0.205811138014528,"UOL GROUP LIMITED",2015,25
0.189732142857143,0.111607142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.127232142857143,0.142857142857143,"UOL GROUP LIMITED",2015,26
0.175824175824176,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,"UOL GROUP LIMITED",2015,27
0.205513784461153,0.258145363408521,0.135338345864662,0.0534670008354219,0.076858813700919,0.0534670008354219,0.217209690893901,"UOL GROUP LIMITED",2015,28
0.301098901098901,0.193406593406593,0.208791208791209,0.0703296703296703,0.054945054945055,0.054945054945055,0.116483516483516,"UOL GROUP LIMITED",2015,29
0.0719656283566058,0.109559613319012,0.406552094522019,0.0494092373791622,0.060687432867884,0.192266380236305,0.109559613319012,"UOL GROUP LIMITED",2015,30
0.129591836734694,0.208163265306122,0.21530612244898,0.0795918367346939,0.0653061224489796,0.0581632653061224,0.243877551020408,"UOL GROUP LIMITED",2015,31
0.0738675958188153,0.210452961672474,0.10801393728223,0.10801393728223,0.117770034843206,0.259233449477352,0.122648083623693,"UOL GROUP LIMITED",2015,32
0.054531490015361,0.58678955453149,0.0921658986175115,0.0706605222734255,0.0491551459293395,0.0491551459293395,0.097542242703533,"UOL GROUP LIMITED",2015,33
0.0621592148309706,0.604143947655398,0.0850599781897492,0.0621592148309706,0.0621592148309706,0.0697928026172301,0.054525627044711,"UOL GROUP LIMITED",2015,34
0.0857142857142857,0.564502164502165,0.0917748917748918,0.0554112554112554,0.0796536796536797,0.0675324675324675,0.0554112554112554,"UOL GROUP LIMITED",2015,35
0.0714285714285714,0.474937343358396,0.06265664160401,0.106516290726817,0.0977443609022556,0.06265664160401,0.12406015037594,"UOL GROUP LIMITED",2015,36
0.0557299843014129,0.550235478806907,0.0557299843014129,0.127158555729984,0.0722135007849294,0.0777080062794348,0.0612244897959184,"UOL GROUP LIMITED",2015,37
0.0840773809523809,0.584077380952381,0.0632440476190476,0.0632440476190476,0.0788690476190476,0.0580357142857143,0.0684523809523809,"UOL GROUP LIMITED",2015,38
0.054531490015361,0.398617511520737,0.231950844854071,0.102918586789555,0.065284178187404,0.0706605222734255,0.076036866359447,"UOL GROUP LIMITED",2015,39
0.283482142857143,0.127232142857143,0.111607142857143,0.111607142857143,0.127232142857143,0.111607142857143,0.127232142857143,"UOL GROUP LIMITED",2015,40
0.148051948051948,0.148051948051948,0.12987012987013,0.148051948051948,0.12987012987013,0.12987012987013,0.166233766233766,"UOL GROUP LIMITED",2015,41
0.104367135455218,0.078460399703923,0.140636565507032,0.43079200592154,0.0421909696521095,0.135455218356773,0.0680977054034049,"UOL GROUP LIMITED",2015,42
